,price,area,Hướng,Phòng ăn,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Số lầu,Chổ để xe hơi,Số phòng ngủ,Chính chủ,city,district,ward,street
686,80000,45.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Thái Hà
687,264000,88.0,None,0,10.0,0,Nhà mặt tiền,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Thọ Tháp
688,220000,82.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Liễu Giai
689,219000,80.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Vạn Bảo
690,190000,62.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Đống Đa, Phường Trung Liệt, Phố Thái Hà
691,325000,140.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Nghĩa Tân
692,283000,104.0,None,0,10.0,0,Nhà mặt tiền,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Trần Kim Xuyến
693,188000,64.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Đường Láng Hạ
694,289000,116.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Vũ Phạm Hàm
695,269000,60.0,None,0,10.0,0,Nhà mặt tiền,None,0,6,0,5,0, Hà Nội, Quận Đống Đa, Phường Nam Đồng, Phố Xã Đàn
696,280000,118.0,None,0,10.0,0,Nhà mặt tiền,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trung Yên
697,280000,120.0,None,0,10.0,0,Nhà mặt tiền,None,0,6,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trung Hòa
698,175000,75.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Phố Ngụy Như Kon Tum
699,221000,78.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Ba Đình, Phường Liễu Giai, Phố Vạn Phúc
700,176000,72.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Đường Nguyễn Tuân
701,174000,70.0,None,0,10.0,0,Nhà trong hẻm,None,0,6,0,5,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Phố Lê Văn Thiêm
702,28700,136.0,None,0,10.0,0,Nhà trong hẻm,None,0,8,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Phố Tô Hiệu
703,246000,130.0,None,0,10.0,0,Nhà mặt tiền,None,0,8,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Nghĩa Tân
704,370000,151.0,None,0,10.0,0,Nhà trong hẻm,None,0,8,0,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Đại La
705,230000,98.0,None,0,10.0,0,Nhà trong hẻm,None,0,9,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Hoàng Quốc Việt
706,198000,68.0,None,0,10.0,0,Nhà trong hẻm,None,0,5,0,5,0, Hà Nội, Quận Ba Đình, Phường Giảng Võ, Đường Giảng Võ
707,30000,57.0,Đông Nam,0,2.3,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Bắc Từ Liêm, Phường Xuân Đỉnh, Đường Xuân Đỉnh
708,52000,84.0,Đông Nam,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,0,3,0, Hà Nội, Quận Bắc Từ Liêm, Phường Xuân Đỉnh, Đường Xuân Đỉnh
709,44800,32.0,Đông Nam,1,8.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,3,0, Hà Nội, Quận Bắc Từ Liêm, Phường Xuân Đỉnh, Đường Xuân Đỉnh
710,26800,41.0,None,1,2.5,1,Nhà trong hẻm,None,1,4,1,3,0, Hà Nội, Huyện Thanh Trì, Xã Hữu Hòa, Hoàng Mai Đường Cầu Tó
711,36000,39.0,None,1,3.0,1,Nhà trong hẻm,None,1,4,1,4,0, Hà Nội, Quận Hà Đông, Phường Kiến Hưng, Hoàng Mai Đường Đa Sĩ
712,32000,32.0,None,1,2.2,1,Nhà trong hẻm,None,1,5,1,3,0, Hà Nội, Huyện Thanh Trì, Xã Thanh Liệt, Đường Cầu Tó
713,26000,35.0,None,1,2.5,1,Nhà trong hẻm,None,1,4,1,3,0, Hà Nội, Huyện Thanh Trì, Xã Thanh Liệt, Đường Cầu Bươu
714,27000,40.0,None,1,2.8,1,Nhà trong hẻm,None,1,4,1,3,0, Hà Nội, Huyện Thanh Trì, Xã Hữu Hòa, Hữu lê Hữu Hòa Đường Hữu Lê
715,34000,36.0,None,1,3.0,1,Nhà trong hẻm,None,1,4,1,3,0, Hà Nội, Quận Hà Đông, Phường Kiến Hưng, Hoàng Mai Đường Mậu Lương
716,27500,35.0,None,1,2.5,1,Nhà trong hẻm,None,1,4,1,4,0, Hà Nội, Huyện Thanh Trì, Xã Thanh Liệt, Hoàng Mai Đường Cầu Tó
717,32300,34.0,None,1,3.0,1,Nhà trong hẻm,None,1,4,1,3,0, Hà Nội, Quận Hà Đông, Phường Kiến Hưng, Hữu lê Hữu Hòa Đường Đa Sĩ
718,688000,190.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,8,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Duy Tân
719,410000,170.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,9,1,16,0, Hà Nội, Quận Đống Đa, Phường Láng Thượng, Đường Nguyễn Chí Thanh
720,100000,250.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,8,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
721,680000,160.0,None,0,15.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Tây Hồ, Phường Bưởi, Phố Trích Sài
722,388000,65.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,8,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Đường Ô Chợ Dừa
723,1300000,240.0,None,1,30.0,1,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,1,9,1,52,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Thành Thái
724,690000,120.0,None,1,18.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,21,0, Hà Nội, Quận Hoàn Kiếm, Phường Hàng Bông, Phố Hàng Bông
725,700000,150.0,None,1,20.0,1,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,1,9,1,36,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Trần Thái Tông
726,1020000,240.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,9,1,38,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Nam Trung Yên
727,730000,260.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,6,1,6,0, Hà Nội, Quận Tây Hồ, Phường Nhật Tân, Đường Lạc Long Quân
728,1400000,700.0,None,0,30.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Hà Đông, Phường Phúc La, Đường Phùng Hưng
729,490000,75.0,None,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,8,0, Hà Nội, Quận Hoàn Kiếm, Phường Lý Thái Tổ, Phố Lý Nam Đế
730,756000,320.0,None,1,18.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,2,1,5,0, Hà Nội, Quận Đống Đa, Phường Ngã Tư Sở, Phố Nguyễn Văn Tuyết
731,1210000,200.0,None,1,25.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trung Hòa
732,1700000,350.0,None,1,40.0,1,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,1,11,1,82,0, Hà Nội, Quận Nam Từ Liêm, Phường Mễ Trì, Đường Mễ Trì
733,550000,90.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,8,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
734,510000,70.0,None,1,18.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,5,0, Hà Nội, Quận Hai Bà Trưng, Phường Bùi Thị Xuân, Phố Tô Hiến Thành
735,330000,100.0,None,1,40.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,7,1,7,0, Hà Nội, Quận Hà Đông, Phường Mộ Lao, Đường Trần Phú
736,350000,180.0,None,1,30.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,5,0, Hà Nội, Quận Hà Đông, Phường Phúc La, Đường Phúc La - Văn Phú
737,27000,32.0,None,0,2.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Long Biên, Phường Phúc Lợi, Đường Phúc Lợi
738,64500,58.0,None,0,7.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Long Biên, Phường Gia Thụy, Đường Nguyễn Văn Cừ
739,69000,50.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Long Biên, Phường Thượng Thanh, Đường Nam Đuống
740,82000,54.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Long Biên, Phường Thượng Thanh, Đường Thanh Am
741,49500,40.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
742,42000,64.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,4,0, Hà Nội, Quận Long Biên, Phường Thượng Thanh, Đường Thanh Am
743,15700,38.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Bắc Cầu
744,35900,39.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, 26 Đường Ngọc Thụy
745,46000,74.0,None,0,8.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Long Biên, Phường Phúc Đồng, 14 Đường Nguyễn Văn Linh
746,16900,32.0,None,0,2.5,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Long Biên, Phường Phúc Đồng, 21 Đường Phúc Đồng
747,38700,46.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Long Biên, Phường Long Biên, Đường Cổ Linh
748,39000,40.0,None,0,2.5,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Long Biên, Phường Ngọc Lâm, Đường Ngọc Lâm
749,48000,42.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Long Biên, Phường Gia Thụy, Đường Nguyễn Sơn
750,67000,50.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Long Biên, Phường Đức Giang, Đường Ngô Gia Tự
751,67000,57.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Long Biên, Phường Bồ Đề, Phố Bồ Đề
752,29800,59.0,None,0,3.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,None,0,None,0, Hà Nội, Quận Long Biên, Phường Thượng Thanh, Đường Thanh Am
753,45500,48.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Long Biên, Phường Ngọc Thụy, Đường Ngọc Thụy
754,44000,46.0,None,0,2.7,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Long Biên, Phường Bồ Đề, Phố Bồ Đề
755,48000,50.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,2,0,2,0, Hà Nội, Quận Hà Đông, Phường Nguyễn Trãi, Đường Bà Triệu
756,47500,35.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Hà Đông, Phường La Khê, Đường Ngô Đình Mẫn
757,45500,35.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,3,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Mỹ Đình
758,252000,241.0,None,1,4.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,1,1,5,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Lê Đức Thọ
759,41000,50.0,None,1,3.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,0,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Lê Đức Thọ
760,120000,43.0,None,1,7.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,1,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Hoàng Ngân
761,53500,50.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,1,1,4,0, Hà Nội, Quận Bắc Từ Liêm, Phường Phúc Diễn, Đường Văn Tiến Dũng
762,172000,200.0,None,1,30.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,6,0, Hà Nội, Quận Hà Đông, Phường Dương Nội, Đường Tố Hữu
763,33000,50.0,None,1,5.0,1,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,1,None,1,None,0, Hà Nội, Quận Hà Đông, Phường Dương Nội, Đường Ỷ La
764,74500,50.0,None,0,8.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Hà Đông, Phường Mộ Lao, Đường Nguyễn Văn Lộc
765,105000,60.0,None,0,8.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Phố Doãn Kế Thiện
766,48500,35.0,None,0,7.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Phố Hoàng Sâm
767,128000,80.0,None,0,8.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,5,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Phố Phùng Chí Kiên
768,37500,35.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,5,0,3,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Yên Hòa
769,69990,45.0,None,0,6.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Nguyễn Ngọc Vũ
770,122000,95.0,None,0,4.0,0,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,0,7,0,16,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Đô, Đường Nguyễn Khánh Toàn
771,29500,78.0,None,0,14.0,0,Căn hộ chung cư,Sổ hồng/ Sổ đỏ,0,5,0,2,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Phố Trần Quý Kiên
772,120000,80.0,None,0,8.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Thiên Hiền
773,180000,100.0,None,0,5.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,24,0, Hà Nội, Quận Cầu Giấy, Phường Quan Hoa, Đường Cầu Giấy
774,47500,38.0,None,0,4.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,3,0,3,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Mai Dịch
775,3630000,875.0,None,0,16.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,1,0,1,0, Hà Nội, Quận Tây Hồ, Phường Quảng An, Phố Quảng Khánh
776,475000,85.0,None,1,25.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Phạm Đình Hổ, Phố Lò Đúc
777,115000,60.0,None,0,6.0,0,"Biệt thự, nhà liền kề",None,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
778,270000,95.0,None,1,24.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,3,1,5,0, Hà Nội, Quận Ba Đình, Phường Giảng Võ, Đường Giảng Võ
779,1350000,490.0,None,0,7.0,0,Nhà mặt tiền,None,0,4,0,6,0, Hà Nội, Quận Tây Hồ, Phường Thụy Khuê, Phố Trích Sài
780,62000,60.0,None,0,3.0,0,Nhà trong hẻm,None,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Kim Liên, Phố Phương Mai
781,85000,46.0,None,0,7.0,0,Nhà trong hẻm,None,0,6,0,10,0, Hà Nội, Quận Đống Đa, Phường Thịnh Quang, Phố Thái Thịnh
782,89000,45.0,None,0,6.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Mạc Thái Tổ
783,255000,106.0,None,1,9.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,14,0, Hà Nội, Quận Tây Hồ, Phường Xuân La, Đường Xuân La
784,420000,220.0,None,0,20.0,0,"Biệt thự, nhà liền kề",None,0,4,0,4,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Nam, Đường Tố Hữu
785,115000,40.0,None,0,6.1,0,Nhà mặt tiền,None,0,5,0,3,0, Hà Nội, Quận Đống Đa, Phường Quang Trung, Phố Đặng Tiến Đông
786,100000,60.0,None,0,9.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,6,0,6,0, Hà Nội, Quận Cầu Giấy, Phường Nghĩa Tân, Đường Hoàng Quốc Việt
787,320000,200.0,None,0,10.0,0,"Đất thổ cư, đất ở",None,0,1,0,2,0, Hà Nội, Quận Ba Đình, Phường Vĩnh Phúc, Phố Văn Cao
788,115000,60.0,None,0,6.0,0,Nhà trong hẻm,None,0,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Đường Trần Duy Hưng
789,160000,60.0,None,0,20.0,0,Nhà mặt tiền,None,0,4,0,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mễ Trì, Đường Miếu Đầm
790,50000,77.0,None,0,15.0,0,"Đất thổ cư, đất ở",None,0,None,0,None,0, Hà Nội, Huyện Thanh Trì, Xã Liên Ninh, Đường Ngọc Hồi
791,20000,45.0,Đông Nam,1,20.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Huyện Chương Mỹ, Xã Phụng Châu, Quốc lộ 6
792,20000,45.0,Đông Nam,1,20.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,3,0, Hà Nội, Huyện Chương Mỹ, Xã Phụng Châu, Quốc lộ 6
793,13000,33.0,Đông Nam,1,3.0,1,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Quận Hà Đông, Phường Biên Giang, Đường Quốc lộ 6
794,12500,33.0,Tây Nam,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,1,3,0, Hà Nội, Huyện Chương Mỹ, Xã Phụng Châu, Quốc lộ 6
795,48000,32.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Quận Thanh Xuân, Phường Khương Mai, Đường Trường Chinh
796,51000,35.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,3,0, Hà Nội, Quận Đống Đa, Phường Nam Đồng, Phố Nguyễn Lương Bằng
797,83000,38.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,6,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, Phố Hào Nam
798,53000,34.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,0,5,0, Hà Nội, Quận Hoàng Mai, Phường Giáp Bát, Đường Giáp Bát
799,49000,38.0,None,1,2.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,3,0,4,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, Phố Quan Nhân
800,80000,40.0,None,1,4.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,0,4,0, Hà Nội, Quận Thanh Xuân, Phường Thượng Đình, Phố Cự Lộc
801,63500,42.0,Đông Nam,1,5.0,1,Nhà trong hẻm,Giấy tờ hợp lệ,1,5,1,4,0, Hà Nội, Quận Hà Đông, Phường La Khê, Đường Ngô Đình Mẫn
802,140000,128.0,None,1,25.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hoàng Mai, Phường Vĩnh Hưng, Đường Vĩnh Hưng
803,33000,33.0,None,1,5.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,0,4,0, Hà Nội, Quận Hoàng Mai, Phường Trần Phú, Đường Tây Trà
804,55000,45.0,None,1,3.5,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,5,1,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Vĩnh Tuy, Đường Dương Văn Bé
805,19800,60.0,None,0,None,0,Căn hộ chung cư,Sổ hồng/ Sổ đỏ,0,1,0,2,0, Hà Nội, Huyện Gia Lâm, Xã Đa Tốn, Phố Thành Trung
806,450000,120.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,9,0,6,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Trung, Đường Khuất Duy Tiến
807,480000,140.0,None,0,15.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,9,0,6,0, Hà Nội, Quận Hai Bà Trưng, Phường Đồng Tâm, Phố Lê Thanh Nghị
808,500000,174.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,5,0,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Minh Khai, minh khai Đường Minh Khai
809,480000,100.0,None,0,20.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,6,0,4,0, Hà Nội, Quận Thanh Xuân, Phường Nhân Chính, nguyễn tuân Đường Nguyễn Tuân
810,400000,110.0,None,0,10.0,0,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,0,4,0,4,0, Hà Nội, Quận Đống Đa, Phường Ô Chợ Dừa, hoàng cầu Phố Hoàng Cầu
811,63000,67.0,None,0,3.0,0,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,0,4,0,3,0, Hà Nội, Quận Ba Đình, Phường Ngọc Hà, Phố Đội cấn
812,69800,80.0,None,1,3.3,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,4,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Đường Minh Khai
813,115000,42.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,6,1,3,0, Hà Nội, Quận Đống Đa, Phường Láng Hạ, Đường Láng Hạ
814,1930000,185.0,None,1,18.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,10,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Lê Đại Hành, Phố Mai Hắc Đế
815,820000,285.0,None,1,18.0,1,"Nhà hàng, khách sạn",Sổ hồng/ Sổ đỏ,1,10,1,47,0, Hà Nội, Quận Hai Bà Trưng, Phường Bạch Đằng, Phố Vân Đồn
816,166000,84.0,None,1,4.0,1,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,1,7,1,4,0, Hà Nội, Quận Hai Bà Trưng, Phường Thanh Lương, Phố Kim Ngưu
817,160000,125.0,None,1,8.0,1,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,1,5,1,5,0, Hà Nội, Quận Hoàn Kiếm, Phường Chương Dương Độ, Phố Hàm Tử Quan
818,55000,47.0,None,1,3.0,1,Nhà trong hẻm,None,1,4,0,4,0, Hà Nội, Quận Cầu Giấy, Phường Trung Hòa, Phố Trung Kính
819,119000,48.0,None,1,5.0,1,Nhà trong hẻm,None,1,6,1,5,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Phố Trần Quốc Hoàn
820,130000,110.0,None,0,3.0,0,Nhà trong hẻm,None,0,None,0,None,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng, Đường Dịch Vọng
821,43000,30.0,None,1,3.0,1,Nhà trong hẻm,None,1,4,0,3,0, Hà Nội, Quận Bắc Từ Liêm, Phường Xuân Đỉnh, Đường Xuân Đỉnh
822,76000,53.0,None,1,6.0,1,Nhà trong hẻm,None,1,7,1,8,0, Hà Nội, Quận Ba Đình, Phường Phúc Xá, Phố Tân Ấp
823,159000,52.0,None,1,5.0,1,Nhà mặt tiền,None,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Dịch Vọng Hậu, Phố Phan Văn Trường
824,178000,54.0,None,1,5.0,1,Nhà trong hẻm,None,1,5,1,6,0, Hà Nội, Quận Thanh Xuân, Phường Thanh Xuân Bắc, Phố Ngụy Như Kon Tum
825,67000,85.0,None,1,4.0,1,Nhà trong hẻm,None,1,5,1,4,0, Hà Nội, Huyện Hoài Đức, Xã Kim Chung, Đường Lai Xá
826,120000,46.0,None,1,5.0,1,Nhà trong hẻm,None,1,5,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Yên Hòa, Đường Hạ Yên
827,176000,82.0,None,1,6.0,1,Nhà trong hẻm,None,1,4,1,4,0, Hà Nội, Quận Cầu Giấy, Phường Mai Dịch, Đường Mai Dịch
828,235000,110.0,None,1,6.0,1,Nhà trong hẻm,None,1,5,1,4,0, Hà Nội, Quận Nam Từ Liêm, Phường Mỹ Đình 2, Đường Liên Cơ
