Title,Price,Area,Address,Gen_descrip,Loại hình,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Số phòng ngủ,Kệ TV,Tủ trang trí,Bàn ghế P.khách,Bình nóng lạnh,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Tình trạng pháp lý,Đường vào,Mặt tiền,Hướng nhà,Số tầng,Nội thất,Máy hút mùi,Tủ bếp,Bàn ăn,Giường ngủ,Bàn phấn,Tủ quần áo,Hướng ban công,Căn góc,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả
"Bán 108m2 đất phân lô, ô tô, vỉa hè, kinh doanh văn phòng, 2 thoáng, mặt tiền 20m ","
9,98
Tỷ ","
110
m2
","['Hà Nội', 'Huyện Gia Lâm', 'Bán Đất tại Thị trấn Trâu Quỳ']","
Bán 108m2 đất phân lô, ô tô, vỉa hè, kinh doanh VP, 2 thoáng, mt 20m quận Gia Lâm.Chính chủ cần bán gấp mảnh đất vị trí đẹp, lô góc, vỉa hè, ô tô tránh rất đẹp khu vực sầm uất nhất quận Gia Lâm, mảnh đất diện tích 108m2, mặt tiền 20m, trước nhà xe Công tránh nhau.+ Đất vị trí đẹp, tiện ích không thiếu thứ gì, khách mua về xấy nhà 8-9 tầng, thang máy kinh doanh VP quá đẹp.+ Đất ngay gần Công an TT Trâu Quỳ, Trường Cao Bá Quát, Quận Ủy Gia Lâm, giao thông thuận tiện đi Vinhomes Ocean Park, Ecopark, BV Đa Khoa Trâu Quỳ, HV Nông Nghiệp Việt Nam...+ Thửa đất đẹp, Sổ đỏ chính chủ, giao dịch trong ngày.+ Giá hơn 9 tỷ, khách chủ trao đổi trực tiếp, giá chốt linh động. Quý khách quan tâm liên hệ Đức Cầu để được xem nhà đất MIỄN PHÍ/hỗ trợ pháp lý.Phone/Facebook/Zalo :   (24/24) Miễn TG-MG.   Xin cảm ơn Quý khách hàng đã đọc tin.
",Đất, 22/11/2022,20/12/2022,Bán,2037499,,,,,,,,,,Sổ đỏ,,20m,,,,,,,,,,,,,,,,,,
"Sở hữu căn hộ King Palace, 3 phòng ngủ, 113 m2, giá 7.3 tỷ tại Thanh Xuân - Hà Nội","
7,3
Tỷ ","
113
m2
",['Bán Căn hộ chung cư  King Palace'],"
King Palace - căn hộ chung cư hiện hữu - nhận nhà ở ngay.Hãy tìm hiểu thông tin về dự án King Palace.Thông tin dự án.1. Vị trí dự án: 108 Nguyễn Trãi - Thanh Xuân - HN (cách Hồ Hoàn Kiếm chỉ 4 kilomet).2. Thiết kế toà nhà: Cao 36 tầng - 3 tầng hầm - 5 tầng trung tâm thương mại.3. Quỹ căn hộ chung cư: 410 căn.4. Mật độ căn hộ chung cư: 13 căn/sàn + 7 thang máy.5. DT căn hộ chung cư:2 PN: 82 mét vuông - 93 mét vuông.- 3 PN: 107 - 114 - 125 mét vuông.6. Giá: Từ 50tr/ mét vuông.7. Nội thất bàn giao: đầy đủ nội thất liền tường cao cấp: Điều hoà âm trần, sàn gỗ xương cá, thiết bị vệ sinh tô tô, thiết bị bếp nhập khẩu, tủ âm tường, cửa kính lowy 3 lớp, sơn kansai kháng khuẩn..8. CSBH:10 phần trăm TT bằng vốn tự có.Hỗ trợ LS  phần trăm với KH có nhu cầu vay mua căn hộ chung cư.Còn rất nhiều điểm thú vị đang chờ Quý KH đến tận mục sở thị để tìm hiểu về dự án King Palace.
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán ngay nhà chung cư 1 phòng ngủ, 33 m2, giá 810 tr tại Thanh Xuân - Hà Nội","
810
Triệu ","
33
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Bán Căn hộ chung cư tại Đường Nguyễn Trãi']","
Công ty trực tiếp xây dựng - chào bán CCMN Tây Sơn - Nguyễn Trãi (gần ngã 4 Sở).Căn 1 phòng ngủ (33 - 40m2): 830tr - 860tr - 880tr - 900tr.Căn 2 phòng ngủ (48 - 50m2): 1.15 tỉ - 1.18 tỉ - 1.2 tỉ - 1.3 tỉ.Các chung cư thiết kế hiện đại, hệ thống đèn led âm trần, hệ thống tủ bếp, bếp từ hút mùi, đầy đủ  toilet, bình nóng lạnh.- Có thang máy, thiết bị phòng cháy chữa cháy, hầm để xe, cửa vân tay, bảo vệ 24/7.Sổ hồng riêng ĐSH tách riêng từng căn.L/H xem nhà, hưởng CK, ưu đãi hấp dẫn.
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán gấp căn chung cư Khu đô thị Vinhomes Royal City, 4 phòng ngủ, 145 m2, giá 8 tỷ","
8
Tỷ ","
145
m2
",['Bán Căn hộ chung cư  Khu đô thị Vinhomes Royal City'],"
Chính chủ cần bán căn 4  phòng ngủ ban công Nam - vin Royal City. liên hệ ngay:Do chuyển đi gấp nên gia đinh tôi phải bán nhanh cắt lỗ căn 4 ngủ ban công hướng nam rất mát tại toà R2 Royal City.DT: 145  mét vuôngThiết kế CH: 4  phòng ngủ, 3  toilet, pk, bếpNhà đã sửa đẹp theo thiết kế. đầy đủ nội thất sịn chỉ về ở.Chung cư thuộc tầng trung.Gia đình sửa lại hết hệ thống điều hoà, tủ bếp, hệ thông nhà về sinh, sàn gỗ. Nội thất mới 100 phần trăm.Ban công hướng mát, view nội khu.Số đỏ chính chủ, pháp lí minh bạchGiá: 8,x tỉAnh/chị có nhu cầu L/H trực tiếp:
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán căn chung cư Khu đô thị Vinhomes Royal City, 4 phòng ngủ, 170 m2, giá 9 tỷ tại Quận Thanh Xuân","
9
Tỷ ","
170
m2
",['Bán Căn hộ chung cư  Khu đô thị Vinhomes Royal City'],"
[Duplex thông tầng - ROYAL CITY - VIEW BỂ BƠI]- Toà: R1- Tầng: Thấp- Căn: 09- Cửa: hướng Tây Bắc- Ban công: hướng Đông Nam- View: Nội khu, sân vườn, bể bơi- DT: Tầng 1: 109 mét vuông; Tổng 2 tầng 175m2- Giá: 9 tỉ (Bao gồm cả nội thất)Cô chú, a/c xem nhà liên hệ ngay em ạ
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masteri Vinhomes Smart City, căn 2 ngủ 2 vs tầng 15 ban công Đông Nam, ký trực tiếp CĐT giá 3,15 tỷ","
3,15
Tỷ ","
60
m2
",['Bán Căn hộ chung cư  Vinhomes Smart City'],"
-CĐT Masteri Homes mở bán tòa C Masteri West Hightes Vinhomes Smart City.- Căn 2 phòng ngủ 2vs tầng 15 ban công đông nam view panorama thoáng toàn phía nam tp,view  Aeon Mall Hà Đông.- Giáp biển hồ cát trắng, kết nối giao thông đường 72, lê trọng tấn và Aeon Mall Hà Đông chỉ 1,5km.- Căn hộ hạng sang tầm view kiệt tác, giá gốc CĐT chỉ 3,15 tỷ sở hữu 22 tiện ích, trong đó có bể bơi tầng thượng, vườn thượng uyển trên không, phòng tập gym trong nhà, phòng chiếu phim.- Căn hộ sở hữu nội thất cơ bản cđt điều hòa âm trần các thiết bị nhập ngoại đức - mỹ sang trọng. Vận hành có lễ tân như khách sạn 5 sao.- Trả góp 80% độc quyền ngân hàng Techcombank miễn lãi 22 tháng, đến 31/8/2024.- Bàn giao nhà quý 1/2024.- A/c quan tâm Masteri LH em Văn Anh TPKD dự án zalo 24/24 để xem căn hộ mẫu.
",Căn hộ, 22/11/2022,20/12/2022,Bán,2037496,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,15.0,cơ bản cđt ,1.0,1.0,,,,1.0,Đông-Nam,Không,,,,,,,
"Chuyển nhượng căn hộ Khu đô thị Kim Văn Kim Lũ, 3 phòng ngủ, 79 m2, giá 2.05 tỷ tại Hoàng Mai","
2,05
Tỷ ","
79
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Bán Căn hộ chung cư tại Đường Nguyễn Xiển']","
Gia đình đã chuyển nhà nên bán - căn hộ Kim Văn Kim Lũ toà CT12 Nguyễn Xiển - Hoàng Mai.Chung cư đẹp nhất toà nhà, DT 79m2, thiết kế 3 ngủ, 2 vệ sinh,  p.khách, bếp + ban công hướng thoáng mát view cực kỳ đẹp, nhà ở rất nhiều lộc.Nhà sẵn nội thất đầy đủ rất đẹp như ảnh (ảnh thật), để lại toàn bộ cho chủ mới.Giá thỏa thuận trực tiếp, miễn TG & MG.Hotline
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuyển nhượng chung cư Khu đô thị Kim Văn Kim Lũ, 2 phòng ngủ, 67 m2, giá 2.55 tỷ tại Hoàng Mai","
2,55
Tỷ ","
67
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Bán Căn hộ chung cư tại Đường Nghiêm Xuân Yêm']","
Gia đình chuyển sang căn 3 ngủ rộng hơn để có thêm không gian sinh xã hội hoạt nên mình muốn nhượng lại căn hộ góc 2 ngủ đẹp nhất tòa C Vinaconex, khu đô thị Kim Văn Kim Lũ, Hoàng Mai, HN.- DT tim tường: 67m2.- Hướng cửa: hướng Đông Bắc. Ban công: hướng Tây Nam.- Thiết kế chung cư: 2 PN, 2 vệ sinh, 1  p.khách + bếp.- Nội thất gồm những gì để lại:, điều hòa, bình nóng lạnh, tủ bếp, giường ngủ tủ, TV, tủ lạnh, máy giặt..- Giá: 2.55 tỉ.- Pháp lí: SĐCC.Liên hệ ngay xem nhà
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bán dinh thự trong khu Vinhomes Thăng Long - An Khánh - Hoài Đức - Hà Nội,"
Thỏa thuận
","
431,97
m2
","['liền kề  Vinhomes Thăng Long', 'Bán Nhà biệt thự']","
Bán căn dinh thự Siêu to của chủ đầu tư Tập Đoàn Đất Quảng nằm trong KĐT Vinhomes Thăng Long.Dãy biệt thự chỉ 18 căn nhưng lại nằm trong lõi khu Vinhomes nên được thừa hưởng mọi tiện ích đẳng cấp và đáng sống.Với thiết kế Địa Trung Hải do các kiến trúc sư Tây Ban Nha và US thiết kế, nhà hoàn thiện thô mặt ngoài đã xây chia phòng. Người mua tha hồ sửa chữa theo ý mình với DTXD 580m với tầng hầm rộng 150m được đúc nguyên khối sử lý kỹ thuật chống thấm tuyệt đối.Tầng 1 rộng 180m tha hồ sáng tạo cho phòng khách và bếp cực sang trọng đẳng cấp.Tầng 2 và 3 thoáng rộng mênh mông cho thiết kế phòng ngủ tuyệt vời.Đây là lần đầu tiên đăng bán dãy Đất Quảng vì chỉ còn duy nhất 02 căn bán, căn 431,97m này mới nhận bàn giao ngày 18/8/2020 nên còn nóng hổi, Vũ Nam không cần đăng nhiều nhưng bán gần như cả dãy Đất Quảng và đang cần nốt 02 nhà hàng xóm để về cùng sửa cùng ở cho đồng bộ và vui vẻ. Đã thành lập Xóm Đất Quảng do chính Vũ Nam là Add min để cùng nhau hỗ trợ trao đổi khi sửa chữa và các thủ tục với chủ đầu tư hoặc BQL Vinhomes Thăng Long cũng như hỗ trợ làm sổ đỏ trong thời gian tới.Liên hệ trực tiếp Mr Vũ Nam.Long Khánh 7 Shophouse 01 Vinhomes Thăng Long. (Cư dân chính thức và đầu tiên tại KĐT)
","Nhà biệt thự, liền kề", 22/11/2022,20/12/2022,Bán,1345147,,,,,,,,,,Giấy tờ hợp lệ,,,Tây,,,,,,,,,,,,,,,,,
Bán nhà phố thương mại shophouse Hoài Đức - Hà Nội,"
15,5
Tỷ ","
90
m2
",['Bán Nhà phố thương mại Shophouse  Vinhomes Thăng Long'],"
Bán căn shophouse mặt đường Long Khánh 7 đang cho thuê 18tr/tháng.Nhà hoàn thiện chủ đầu tư.Tầng 1 là Shop rộng 40m đã bao gồm nhà vệ sinh và 02 điều hòa Daikin.Tầng 2 là phòng khách và bếp đã có hệ thống tủ bếp sửa đẹp, Tầng 3 là 02 phòng ngủ diện tích 12m và vệ sinh 6m khép kín.Tầng 4 là 01 phòng ngủ.Khu đô thị Khép kín, an ninh đảm bảo.Giá đã bao thuế phí sang tên.Quý khách xem nhà 24/7. NBLand có chìa khóa của tất cả các căn cần bán và cho thuê.BĐS NBLand cam kết thông tin chuẩn xác và uy tín.Do chủ sàn là một trong những cư dân đầu tiên của khu đô thị nên khách mua hoàn toàn yên tâm, có thể check thông tin từ những người quen thân đang sinh sống trong khu đô thị.Mua nhà tại NBLand địa chỉ Long Khánh 7 Shophouse 01 Vinhomes Thăng Long quý khách sẽ được hỗ trợ các dịch vụ sau bán hàng như làm tạm trú, hộ khẩu, thẻ cư dân. Hỗ trợ thủ tục sửa nhà, chuyển đồ đạc, lau dọn vệ sinh nhà, trồng cây cối, thợ sửa chữa, người giúp việc...Uy tín chuẩn xác!!!
",Nhà phố thương mại Shophouse, 22/11/2022,20/12/2022,Bán,1535631,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sổ đỏ,40m,5m,Đông,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
"Bán gấp căn hộ 2 ngủ Phố Vọng ở ngay giá 1.250 tỷ, full nội thất","
854 - 1250
Triệu ","
35 - 63
m2
","['Hà Nội', 'Quận Hai Bà Trưng', 'Bán Căn hộ chung cư tại Phố Phố Vọng']","
Tôi cần bán nhanh căn hộ chung cư mini Phố Vọng, Hai Bà Trưng ở ngay, bàn giao full nội thấtVị trí:+ Gần hồ đền Lừ+ Gần ĐH Kinh tế Quốc Dân, Bách Khoa, Xây Dựng…+ Gần các trường tiểu học, cấp 2 Hoàng Văn ThụDiện tích: Diện tích 50m2 thiết kế 2 ngủ, 1 wc, 1 ban côngGía bán: 1.250 tỷ đã bao gồm nội thất và được miễn phí 1 năm phí dịch vụPháp lý: + Sở hữu lâu dài+ Tách sổ riêngChi tiết xem căn hộ xin LH: 
",Căn hộ, 22/11/2022,20/12/2022,Bán,2037474,2.0,,,,1.0,1.0,1.0,1.0,1.0,Giấy tờ hợp lệ,,,,6.0,bàn giao đầy đủ,1.0,1.0,1.0,,,,,Có,,,,,,,
"Cần bán ngay căn hộ chung cư 2 phòng ngủ, 74 m2, giá 2.23 tỷ tại Hoàng Mai - Hà Nội","
2,23
Tỷ ","
74
m2
",['Bán Căn hộ chung cư  Hanoi Melody Residences'],"
HaNoi Melody Residences là tổ hợp thương mại và chung cư cao cấp nhất KĐT Linh Đàm do tập đoàn Hưng Thịnh làm chủ đầu tư.Thành phố Hà Nội Melody Linh Đàm gồm 4 tòa tháp căn hộ cao 29 tầng đc thiết kế hiện đại và tinh tế với hơn 2000 chung cư cao cấp có DT đa dạng từ 67m đến 145m, công năng từ 2 đến 3  phòng ngủ.Căn 2 phòng ngủ thiết kế:+ Chung cư gồm: pk, bếp, 2  phòng ngủ, 2PVS, 2 ban công lô gia.+ DT: 67m2 - 74m2 - 75m2 - 87m2 - 89m2.Căn 3  phòng ngủ thiết kế:+ Chung cư gồm: pk, bếp, 3  phòng ngủ, 2PVS, 2 ban công lô gia.+ DT: 94m2 - 97m2 - 101m2 - 120m2 - 145m2.CK:- CK 7 phần trăm giá trị chung cư cho KH không vay NH.- TT sớm: CK 31 phần trăm/năm trên số tiền TT sớm.- Giảm 50 phần trăm phí DV trong 2 năm.- NH hỗ trợ vay 70 phần trăm giá trị chung cư, Ân hạn gốc và LS 0 phần trăm trong 24 tháng.Tiện ích nội khu chuẩn quốc tế:Hồ bơi, vườn dạo bộ, khu vui chơi trẻ em.Khu thể dục thể thao (tennis, bóng rổ, bơi... ).Khu BBQ ngoài trời.Khu trung tâm thương mại, nhà giữ trẻ, fitness, spa...Phòng lánh nạn, an ninh tốt 24/24...Call ngay: phòng KD chủ đầu tư Hưng Thịnh
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhanh căn Khu đô thị Kim Văn Kim Lũ, 2 phòng ngủ, 54 m2, giá 1.55 tỷ tại Hoàng Mai","
1,55
Tỷ ","
54
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Bán Căn hộ chung cư tại Đường Nghiêm Xuân Yêm']","
Bán căn hộ chung cư CT12 Kim Văn Kim Lũ để chuyển sang Long Biên cho gần chỗ làm của vợ mình hơn. căn hộ chung cư này gia đình mình về ở cũng đc hơn 3 năm nhưng nội thất vẫn còn như mới, căn hộ chung cư này gia đình mình ở rất có lộc từ ngày về đây công việc càng ngày càng phát triển hơn. Thông tin căn hộ chung cư như sau:DT: 53.5m2 sđcc.Thiết kế: 2 ngủ 2 vệ sinh.Hướng cửa và ban công hướng Đông Nam.Nội thất: Sàn gỗ, trần thạch cao, tủ bếp, tủ quần áo, điều hoà, bình nóng lạnh, giường ngủ, bếp từ,...Giá: 1.55 tỉ bao sang tên (có thỏa thuận).LH xem nhà trực tiếp Diệu Hương sau giờ hành chính.
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán gấp căn hộ Khu đô thị Kim Văn Kim Lũ, 3 phòng ngủ, 74 m2, giá 1.85 tỷ tại Hoàng Mai","
1,85
Tỷ ","
74
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Bán Căn hộ chung cư tại Đường Nghiêm Xuân Yêm']","
Chính chủ bán chung cư 3 phòng ngủ, 2 toilet, 1 lô gia tầng trung toà CT12C KĐT KVKL.DT trên sổ: 73.6m2.Để lại toàn bộ nội thất.Sổ hồng riêng chính chủ.Giá: 1,85 tỉ chưa BST.Gọi ngay
",Căn hộ, 22/11/2022,22/12/2022,Bán,2037456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bán nhanh căn nhà riêng 4 tầng, 38 m2 tại Phố Lê Trọng Tấn - Yên Nghĩa - Hà Đông, giá 2.2 tỷ","
2,2
Tỷ ","
38
m2
","['Hà Nội', 'Quận Hà Đông', 'Bán Nhà riêng tại Đường Lê Trọng Tấn']","
- Cực hiếm trong tầm giá sở hữu DT khủng 38m2, thiết kế 4 tầng tổng 4 ngủ, đường trước nhà oto tránh nhau thoải mái, cách 30m ra trục đường chính.- Bán kính 1 kilomet ra khu đô thị Đô Nghĩa, trường đại học Phenikaa và bến xe Yên Nghĩa, nơi cư dân tập trung đông đúc, gần chợ dân sinh, siêu thị trường học c1, 2, 3, các nhà hàng mọc lên dày đặc.- Đường cái giao thông thuận tiện khách làm việc quanh khu vực hà đông thuận tiện từ a - z.- Giá chào 2,2 tỉ (có thỏa thuận/bao phí làm sổ).- Bìa đỏ cất két, pháp lý minh bạch, giấy phép XD Đầy đủ, hỗ trợ NH 80 phần trăm.- Call ngay cho em Linh để tư vấn và xem nhà trực tiếp 24/7 ạ.  
",Nhà riêng, 22/11/2022,22/12/2022,Bán,2037445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần bán nhà sổ hồng riêng 4 tầng, 33 m2 tại Phường Yên Nghĩa - Hà Đông - Hà Nội, giá 1.85 tỷ","
1,85
Tỷ ","
33
m2
","['Hà Nội', 'Quận Hà Đông', 'Bán Nhà riêng tại Phường Yên Nghĩa']","
NGÔI NHÀ MỚI 4 T HÀ ĐÔNG GẦN đại học PHENIKA, KDT ĐÔ NGHĨA . ĐƯỜNG THÔNG RỘNG ô tô ĐỖ CỔNG GIÁ 1.85 tỉ 0974 983 ***Không có căn thứ 2 ở khu vực mua nhanh.Vị trí : cuối đường Tố Hữu nối dài thuộc P. yên nghĩa, gần KDT Đô Nghĩa , đại học Phenika . Chợ dân sinh, trường các cấp bán kính 500m.- Giá : 1.85 tỉ- Để lại nội thất- Giấy tờ pháp lí rõ ràng, bìa đỏ trao tay.Xem nhà gọi e Vân Anh. 
",Nhà riêng, 22/11/2022,22/12/2022,Bán,2037443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuyển lên chung cư tôi cần bán nhà 2 mặt tiền 42m2 x 4,5 tầng tại Cổ Điển A giá 3,3 tỉ bao phí","
3,3
Tỷ ","
42
m2
","['Hà Nội', 'Huyện Thanh Trì', 'Bán Nhà riêng tại Đường Cổ Điển A']","
Thông tin căn nhà như sau:Vị trí: Xóm Trong Cổ Điển A Tứ Hiệp Thanh Trì.Diện tích 42m² x 4,5 tầng.Thiết kế: Tầng 1 để xe và bếp, WC + Phòng khách gác lửng.Tầng 2 có 2 phòng ngủ, 1 WC.Tầng 3 có 2 phòng ngủ, 1WC.Tầng 4 có 1 phòng ngủ, góc để bàn thờ và sân thượng.Nội thất: Bàn giao tủ bếp bàn bếp, kệ tv, sàn gỗ phòng khách và phòng ngủ, nóng lạnh, hệ thống đèn trần thạch cao.Nhà xây mới 2 mặt tiền tất cả các phòng đều có cửa sổ đón ánh sáng.Sổ đỏ chính chủ khách mua chỉ việc vào ở.Giá bán 3,3tỉ có thương lượng và bao phí sang tên cho khách mua. 
",Nhà riêng, 22/11/2022,20/12/2022,Bán,2037447,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,Sổ đỏ,,4m,,5.0,Full nội thất liền tường,,1.0,,,,,,,,,,,,,
"Mặt phố - hiếm - kinh doanh sầm uất - xây toà nhà văn phòng vừa ở cho thuê thì quá đẹp 85m2 MT 5,5m","
20
Tỷ ","
85
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Bán Đất tại đường Mỹ Đình']","
MẶT PHỐ - HIẾM - KINH DOANH SẦM UẤT - XÂY TOÀ NHÀ VĂN PHÒNG VỪA Ở VỪA CHO THUÊ THÌ QUÁ ĐẸP 85M - MT 5,5mGiá chào 20tỷMÔ TẢ+ Nhà C4 mặt phố, hiếm nhà bán. Khu vực kinh doanh sầm uất. Đi đâu cũng tiện, nhà hiện đang cho thuê bán Bia rất đắt hàng.Nhà bán đất nên không có gì mô tả nhiều. Khách mua về xây 8 tầng thang máy vừa ở, vừa cho thuê thì cực đẹp và hái ra tiền. Nhà đối diện cổng trường tiểu học Mỹ Đình nên rất thoáng, kinh doanh thuận lợi.+ Sổ đẹp sẵn giao dịch.
",Đất, 22/11/2022,20/12/2022,Bán,2037421,,,,,,,,,,Sổ đỏ,10m,5m,,,,,,,,,,,,18m,,,,,,
